,work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
8100,2023,SE,FT,Data Science Manager,204000,US,Fully remote,US,M
8101,2023,SE,FT,Data Science Manager,127500,US,Fully remote,US,M
8102,2023,SE,FT,Data Analyst,145500,US,In person,US,M
8103,2023,SE,FT,Data Analyst,108000,US,In person,US,M
8104,2023,SE,FT,Data Engineer,206000,US,Fully remote,US,M
8105,2023,SE,FT,Data Engineer,175100,US,Fully remote,US,M
8106,2023,SE,FT,Data Analyst,122500,US,Fully remote,US,M
8107,2023,SE,FT,Data Analyst,82500,US,Fully remote,US,M
8108,2023,SE,FT,Data Manager,110400,US,In person,US,M
8109,2023,SE,FT,Data Manager,68000,US,In person,US,M
8110,2023,SE,FT,Data Scientist,190000,US,Fully remote,US,M
8111,2023,SE,FT,Data Scientist,160000,US,Fully remote,US,M
8112,2023,SE,FT,Data Analyst,95000,US,In person,US,M
8113,2023,SE,FT,Data Analyst,75000,US,In person,US,M
8114,2023,SE,FT,Data Scientist,136000,US,Fully remote,US,M
8115,2023,SE,FT,Data Scientist,104000,US,Fully remote,US,M
8116,2023,MI,FT,Data Analyst,130000,US,In person,US,M
8117,2023,MI,FT,Data Analyst,105000,US,In person,US,M
8118,2023,MI,FT,Data Engineer,154000,US,In person,US,M
8119,2023,MI,FT,Data Engineer,103000,US,In person,US,M
8120,2023,MI,FT,Director of Data Science,217000,US,In person,US,M
8121,2023,MI,FT,Director of Data Science,192000,US,In person,US,M
8122,2023,SE,FT,Data Engineer,170000,US,In person,US,M
8123,2023,SE,FT,Data Engineer,100000,US,In person,US,M
8124,2023,SE,FT,Data Specialist,90000,US,In person,US,M
8125,2023,SE,FT,Data Specialist,60000,US,In person,US,M
8127,2023,SE,FT,AI Engineer,168000,US,In person,US,M
8128,2023,SE,FT,Data Science Manager,234900,US,In person,US,M
8129,2023,SE,FT,Data Science Manager,113500,US,In person,US,M
8131,2023,SE,FT,Data Engineer,245000,US,In person,US,M
8132,2023,SE,FT,Data Engineer,255000,US,In person,US,M
8133,2023,SE,FT,Data Engineer,255000,US,In person,US,M
8134,2023,SE,FT,Data Visualization Engineer,170200,US,In person,US,M
8135,2023,SE,FT,Data Visualization Engineer,83900,US,In person,US,M
8136,2023,SE,FT,Data Science Practitioner,170200,US,In person,US,M
8137,2023,SE,FT,Data Science Practitioner,83900,US,In person,US,M
8138,2023,SE,FT,Data Engineer,202500,US,In person,US,M
8139,2023,SE,FT,Data Engineer,177500,US,In person,US,M
8141,2023,SE,FT,Data Scientist,144000,US,In person,US,M
8142,2023,SE,FT,Data Engineer,130000,US,Fully remote,US,M
8143,2023,SE,FT,Data Engineer,101570,US,Fully remote,US,M
8144,2023,SE,FT,Data Engineer,300000,US,In person,US,M
8145,2023,SE,FT,Data Engineer,150000,US,In person,US,M
8146,2023,SE,FT,Applied Scientist,222200,US,In person,US,L
8147,2023,SE,FT,Applied Scientist,136000,US,In person,US,L
8148,2023,SE,FT,Data Manager,145000,US,In person,US,M
8149,2023,SE,FT,Data Manager,130000,US,In person,US,M
8150,2023,SE,FT,Data Modeler,155000,US,Fully remote,US,L
8151,2023,SE,FT,Data Modeler,130000,US,Fully remote,US,L
8152,2023,SE,FT,Data Scientist,240000,US,Fully remote,US,M
8153,2023,SE,FT,Data Scientist,180000,US,Fully remote,US,M
8154,2023,SE,FT,AI Engineer,170200,US,In person,US,M
8155,2023,SE,FT,AI Engineer,83900,US,In person,US,M
8156,2023,SE,FT,Data Scientist,210000,US,In person,US,M
8157,2023,SE,FT,Data Scientist,165000,US,In person,US,M
8158,2023,SE,FT,Research Scientist,300000,US,In person,US,M
8159,2023,SE,FT,Research Scientist,150000,US,In person,US,M
8160,2023,SE,FT,ML Engineer,300000,US,In person,US,M
8161,2023,SE,FT,ML Engineer,150000,US,In person,US,M
8162,2023,SE,FT,Data Scientist,212800,US,In person,US,L
8163,2023,SE,FT,Data Scientist,111600,US,In person,US,L
8164,2023,SE,FT,Data Engineer,213600,US,In person,US,M
8165,2023,SE,FT,Data Engineer,103200,US,In person,US,M
8166,2023,SE,FT,Data Scientist,230000,CA,Fully remote,CA,M
8167,2023,SE,FT,Data Scientist,153000,CA,Fully remote,CA,M
8169,2023,SE,FT,Research Engineer,190400,US,In person,US,M
8170,2023,SE,FT,Data Scientist,204000,US,Fully remote,US,M
8171,2023,SE,FT,Data Scientist,127500,US,Fully remote,US,M
8172,2023,MI,FT,Data Scientist,250000,US,In person,US,M
8173,2023,MI,FT,Data Scientist,125000,US,In person,US,M
8176,2023,SE,FT,Data Analyst,120000,US,Fully remote,US,M
8177,2023,SE,FT,Data Analyst,88000,US,Fully remote,US,M
8178,2023,SE,FT,Machine Learning Engineer,158000,US,Fully remote,US,M
8179,2023,SE,FT,Machine Learning Engineer,108000,US,Fully remote,US,M
8182,2023,SE,FT,Data Engineer,247300,US,In person,US,M
8183,2023,SE,FT,Data Engineer,139700,US,In person,US,M
8184,2023,SE,FT,Data Scientist,240000,US,Fully remote,US,M
8185,2023,SE,FT,Data Scientist,180000,US,Fully remote,US,M
8186,2023,SE,FT,Data Engineer,130000,US,Fully remote,US,M
8187,2023,SE,FT,Data Engineer,101570,US,Fully remote,US,M
8188,2023,SE,FT,Data Scientist,210000,US,In person,US,M
8189,2023,SE,FT,Data Scientist,165000,US,In person,US,M
8190,2023,SE,FT,AI Engineer,170200,US,In person,US,M
8191,2023,SE,FT,AI Engineer,83900,US,In person,US,M
8192,2023,SE,FT,Applied Scientist,222200,US,In person,US,L
8193,2023,SE,FT,Applied Scientist,136000,US,In person,US,L
8194,2023,MI,FT,Data Engineer,169000,US,In person,US,M
8195,2023,MI,FT,Data Engineer,91000,US,In person,US,M
8196,2023,EN,FT,Data Scientist,135000,US,In person,US,M
8197,2023,EN,FT,Data Scientist,110000,US,In person,US,M
8198,2023,SE,FT,Data Engineer,129192,GB,In person,GB,M
8199,2023,SE,FT,Data Engineer,98432,GB,In person,GB,M
8201,2023,MI,FT,AI Engineer,40680,GB,In person,GB,M
8202,2023,SE,FT,Research Scientist,150000,US,Fully remote,US,M
8203,2023,SE,FT,Research Scientist,130000,US,Fully remote,US,M
8204,2023,SE,FT,Data Engineer,128000,US,In person,US,M
8205,2023,SE,FT,Data Engineer,81500,US,In person,US,M
8207,2023,SE,FT,Data Architect,204000,US,Fully remote,US,M
8208,2023,SE,FT,Data Scientist,185900,US,In person,US,M
8209,2023,SE,FT,Data Scientist,129300,US,In person,US,M
8210,2023,SE,FT,Machine Learning Engineer,204500,US,In person,US,M
8211,2023,SE,FT,Machine Learning Engineer,142200,US,In person,US,M
8212,2023,MI,FT,Machine Learning Engineer,75577,NL,In person,NL,M
8213,2023,EN,FT,Data Engineer,18000,IN,Hybrid,IN,M
8215,2023,MI,FT,Data Analyst,61520,GB,In person,GB,M
8216,2023,EX,FT,Head of Data,270000,US,Fully remote,US,M
8217,2023,EX,FT,Head of Data,200000,US,Fully remote,US,M
8218,2023,MI,FT,Data Scientist,204500,US,In person,US,M
8219,2023,MI,FT,Data Scientist,142200,US,In person,US,M
8220,2023,MI,FT,Data Analyst,92280,GB,In person,GB,M
8221,2023,MI,FT,Data Analyst,67672,GB,In person,GB,M
8222,2023,SE,FT,Data Engineer,188600,US,In person,US,M
8223,2023,SE,FT,Data Engineer,111550,US,In person,US,M
8224,2023,SE,FT,Machine Learning Engineer,230000,US,In person,US,M
8225,2023,SE,FT,Machine Learning Engineer,160000,US,In person,US,M
8226,2023,SE,FT,Data Engineer,247300,US,In person,US,M
8227,2023,SE,FT,Data Engineer,139700,US,In person,US,M
8229,2023,SE,FT,AI Engineer,240000,US,In person,US,M
8230,2023,SE,FT,ETL Developer,129100,US,In person,US,M
8231,2023,SE,FT,ETL Developer,111400,US,In person,US,M
8232,2023,SE,FT,Data Analyst,135000,US,Fully remote,US,M
8233,2023,SE,FT,Data Analyst,110000,US,Fully remote,US,M
8234,2023,SE,FT,Machine Learning Engineer,214500,US,In person,US,M
8235,2023,SE,FT,Machine Learning Engineer,132600,US,In person,US,M
8236,2023,SE,FT,Data Analyst,120000,US,In person,US,M
8237,2023,SE,FT,Data Analyst,100000,US,In person,US,M
8238,2023,SE,FT,Machine Learning Engineer,242921,US,In person,US,M
8239,2023,SE,FT,Machine Learning Engineer,170045,US,In person,US,M
8240,2023,SE,FT,Data Engineer,225000,US,Fully remote,US,M
8241,2023,SE,FT,Data Engineer,175000,US,Fully remote,US,M
8242,2023,MI,FT,Data Scientist,180000,US,In person,US,M
8243,2023,MI,FT,Data Scientist,162000,US,In person,US,M
8244,2023,SE,FT,Data Architect,175000,US,In person,US,M
8245,2023,SE,FT,Data Architect,90000,US,In person,US,M
8246,2023,EN,FT,Data Scientist,156450,US,In person,US,M
8247,2023,EN,FT,Data Scientist,119200,US,In person,US,M
8248,2023,SE,FT,Data Scientist,245000,US,In person,US,M
8249,2023,SE,FT,Data Scientist,185000,US,In person,US,M
8250,2023,SE,FT,Machine Learning Engineer,214500,US,In person,US,M
8251,2023,SE,FT,Machine Learning Engineer,132600,US,In person,US,M
8252,2023,MI,FT,Data Scientist,154800,US,In person,US,M
8253,2023,MI,FT,Data Scientist,76300,US,In person,US,M
8254,2023,SE,FT,Data Scientist,178600,US,In person,US,M
8255,2023,SE,FT,Data Scientist,88600,US,In person,US,M
8256,2023,SE,FT,Research Scientist,248100,US,In person,US,M
8257,2023,SE,FT,Research Scientist,145900,US,In person,US,M
8258,2023,SE,FT,Data Analyst,93919,US,Fully remote,US,M
8259,2023,SE,FT,Data Analyst,51962,US,Fully remote,US,M
8260,2023,SE,FT,Data Scientist,207345,US,Fully remote,US,M
8261,2023,SE,FT,Data Scientist,180300,US,Fully remote,US,M
8262,2023,SE,FT,Machine Learning Engineer,200000,US,In person,US,M
8263,2023,SE,FT,Machine Learning Engineer,140000,US,In person,US,M
8264,2023,SE,FT,Analytics Engineer,205000,US,In person,US,M
8265,2023,SE,FT,Analytics Engineer,167500,US,In person,US,M
8266,2023,SE,FT,Data Analyst,140000,US,Fully remote,US,M
8267,2023,SE,FT,Data Analyst,110000,US,Fully remote,US,M
8268,2023,SE,FT,Data Scientist,228045,US,Fully remote,US,M
8269,2023,SE,FT,Data Scientist,198300,US,Fully remote,US,M
8270,2023,SE,FT,Data Engineer,150000,US,Fully remote,US,M
8271,2023,SE,FT,Data Engineer,140000,US,Fully remote,US,M
8272,2023,SE,FT,Data Analyst,100000,US,In person,US,M
8273,2023,SE,FT,Data Analyst,75000,US,In person,US,M
8274,2023,SE,FT,Data Scientist,48585,ES,In person,ES,M
8275,2023,SE,FT,Data Scientist,38868,ES,In person,ES,M
8276,2023,MI,FT,BI Developer,100000,US,In person,US,M
8277,2023,MI,FT,BI Developer,75000,US,In person,US,M
8278,2023,MI,FT,Data Scientist,78125,LV,In person,LV,M
8279,2023,MI,FT,Data Scientist,40423,LV,In person,LV,M
8280,2023,SE,FT,Data Modeler,140000,US,In person,US,M
8281,2023,SE,FT,Data Modeler,100000,US,In person,US,M
8282,2023,MI,FT,Data Analytics Manager,125000,US,In person,US,M
8283,2023,MI,FT,Data Analytics Manager,120000,US,In person,US,M
8284,2023,SE,FT,Business Intelligence Analyst,127000,US,In person,US,M
8285,2023,SE,FT,Business Intelligence Analyst,99000,US,In person,US,M
8286,2023,MI,FT,Data Engineer,130000,US,Fully remote,US,M
8287,2023,MI,FT,Data Engineer,120000,US,Fully remote,US,M
8288,2023,SE,FT,Business Intelligence Analyst,194500,US,Fully remote,US,M
8289,2023,SE,FT,Business Intelligence Analyst,132320,US,Fully remote,US,M
8290,2023,SE,FT,Data Engineer,135000,US,In person,US,M
8291,2023,SE,FT,Data Engineer,90000,US,In person,US,M
8292,2023,SE,FT,Data Analyst,223602,US,In person,US,M
8293,2023,SE,FT,Data Analyst,143520,US,In person,US,M
8294,2023,SE,FT,Machine Learning Scientist,180000,US,In person,US,M
8295,2023,SE,FT,Machine Learning Scientist,140000,US,In person,US,M
8296,2023,MI,FT,Data Scientist,180000,US,In person,US,M
8297,2023,MI,FT,Data Scientist,162000,US,In person,US,M
8298,2023,SE,FT,Data Engineer,121809,GB,Fully remote,GB,M
8299,2023,SE,FT,Data Engineer,83667,GB,Fully remote,GB,M
8300,2023,SE,FT,Data Analyst,120350,US,Fully remote,US,M
8301,2023,SE,FT,Data Analyst,74400,US,Fully remote,US,M
8302,2023,SE,FT,Data Scientist,185000,US,In person,US,M
8303,2023,SE,FT,Data Scientist,123000,US,In person,US,M
8304,2023,MI,FT,Data Engineer,140000,US,Fully remote,US,M
8305,2023,MI,FT,Data Engineer,90000,US,Fully remote,US,M
8306,2023,SE,FT,Machine Learning Engineer,214500,US,In person,US,M
8307,2023,SE,FT,Machine Learning Engineer,132600,US,In person,US,M
8308,2023,SE,FT,Data Engineer,154000,US,In person,US,M
8309,2023,SE,FT,Data Engineer,103000,US,In person,US,M
8310,2023,SE,FT,Data Analyst,90000,US,Fully remote,US,M
8311,2023,SE,FT,Data Analyst,80000,US,Fully remote,US,M
8312,2023,EX,FT,Data Manager,140000,US,In person,US,M
8313,2023,EX,FT,Data Manager,100000,US,In person,US,M
8314,2023,SE,FT,Data Engineer,170000,US,In person,US,M
8315,2023,SE,FT,Data Engineer,100000,US,In person,US,M
8316,2023,MI,FT,Data Analyst,115000,US,In person,US,M
8317,2023,MI,FT,Data Analyst,105000,US,In person,US,M
8318,2023,SE,FT,Data Scientist,296100,US,In person,US,M
8319,2023,SE,FT,Data Scientist,144500,US,In person,US,M
8320,2023,EN,FT,Data Engineer,220000,US,In person,US,M
8321,2023,EN,FT,Data Engineer,187000,US,In person,US,M
8322,2023,SE,FT,Data Analyst,118600,US,In person,US,M
8323,2023,SE,FT,Data Analyst,96800,US,In person,US,M
8324,2023,EN,FT,Data Scientist,100000,US,Fully remote,US,M
8325,2023,MI,FT,Machine Learning Engineer,48585,IT,Fully remote,GB,M
8326,2023,MI,FT,Data Analyst,142000,US,In person,US,M
8327,2023,MI,FT,Data Analyst,128000,US,In person,US,M
8328,2023,SE,FT,ETL Developer,99500,US,In person,US,M
8329,2023,SE,FT,ETL Developer,53300,US,In person,US,M
8330,2023,SE,FT,Data Engineer,210000,US,In person,US,M
8331,2023,SE,FT,Data Engineer,165000,US,In person,US,M
8332,2023,SE,FT,Research Scientist,172000,US,In person,US,M
8333,2023,SE,FT,Research Scientist,125000,US,In person,US,M
8334,2023,SE,FT,Data Engineer,250000,US,In person,US,M
8335,2023,SE,FT,Data Engineer,190000,US,In person,US,M
8336,2023,SE,FT,Research Engineer,245000,US,In person,US,M
8337,2023,SE,FT,Research Engineer,245000,US,In person,US,M
8338,2023,SE,FT,Data Architect,234900,US,In person,US,M
8339,2023,SE,FT,Data Architect,68400,US,In person,US,M
8340,2023,SE,FT,Data Scientist,155000,US,In person,US,M
8341,2023,SE,FT,Data Scientist,139000,US,In person,US,M
8342,2023,SE,FT,Data Analyst,142000,US,In person,US,M
8343,2023,SE,FT,Data Analyst,128000,US,In person,US,M
8344,2023,SE,FT,Research Engineer,172000,US,In person,US,M
8345,2023,SE,FT,Research Engineer,125000,US,In person,US,M
8346,2023,SE,FT,Data Engineer,128000,US,In person,US,M
8347,2023,SE,FT,Data Engineer,81500,US,In person,US,M
8348,2023,MI,FT,Data Engineer,167500,US,In person,US,M
8349,2023,MI,FT,Data Engineer,106500,US,In person,US,M
8350,2023,MI,FT,Data Engineer,150000,US,Fully remote,US,M
8351,2023,MI,FT,Data Engineer,100000,US,Fully remote,US,M
8352,2023,SE,FT,Data Analyst,139600,US,In person,US,M
8353,2023,SE,FT,Data Analyst,85700,US,In person,US,M
8354,2020,EN,FT,Azure Data Engineer,100000,MU,In person,MU,S
8355,2023,SE,FT,Data Engineer,143000,US,In person,US,M
8356,2023,SE,FT,Data Engineer,95000,US,In person,US,M
8357,2023,SE,FT,Data Manager,145000,US,In person,US,M
8358,2023,SE,FT,Data Manager,130000,US,In person,US,M
8360,2023,SE,FT,Machine Learning Engineer,188000,US,Fully remote,US,M
8361,2023,SE,FT,Data Scientist,238000,CA,Fully remote,CA,M
8362,2023,SE,FT,Data Scientist,156000,CA,Fully remote,CA,M
8363,2023,SE,FT,Data Analyst,145000,US,Fully remote,US,M
8364,2023,SE,FT,Data Analyst,106000,US,Fully remote,US,M
8365,2023,SE,FT,Decision Scientist,172256,GB,Fully remote,GB,M
8366,2023,SE,FT,Decision Scientist,123040,GB,Fully remote,GB,M
8367,2023,SE,FT,Machine Learning Engineer,297300,US,Fully remote,US,M
8368,2023,SE,FT,Machine Learning Engineer,198200,US,Fully remote,US,M
8369,2023,SE,FT,Data Engineer,269100,US,In person,US,M
8370,2023,SE,FT,Data Engineer,131300,US,In person,US,M
8371,2023,SE,FT,Machine Learning Infrastructure Engineer,220000,US,Fully remote,US,M
8372,2023,SE,FT,Machine Learning Infrastructure Engineer,150000,US,Fully remote,US,M
8373,2023,SE,FT,Data Engineer,73824,GB,In person,GB,M
8374,2023,SE,FT,Data Engineer,61520,GB,In person,GB,M
8375,2023,MI,FT,Research Scientist,252990,US,Fully remote,US,M
8376,2023,MI,FT,Research Scientist,162170,US,Fully remote,US,M
8377,2023,SE,FT,Machine Learning Infrastructure Engineer,260000,US,Fully remote,US,M
8378,2023,SE,FT,Machine Learning Infrastructure Engineer,235000,US,Fully remote,US,M
8379,2023,MI,FT,Machine Learning Engineer,204500,US,In person,US,M
8380,2023,MI,FT,Machine Learning Engineer,142200,US,In person,US,M
8381,2023,SE,FT,Data Analytics Manager,190000,US,In person,US,M
8382,2023,SE,FT,Data Analytics Manager,145000,US,In person,US,M
8383,2023,SE,FT,Data Scientist,212800,US,Fully remote,US,M
8384,2023,SE,FT,Data Scientist,111600,US,Fully remote,US,M
8385,2023,SE,FT,Data Analyst,175000,US,Fully remote,US,M
8386,2023,SE,FT,Data Analyst,130000,US,Fully remote,US,M
8387,2023,SE,FT,Business Intelligence Analyst,194521,US,In person,US,M
8388,2023,SE,FT,Business Intelligence Analyst,176838,US,In person,US,M
8389,2023,EX,FT,Analytics Engineer,200000,US,In person,US,M
8390,2023,EX,FT,Analytics Engineer,170000,US,In person,US,M
8391,2023,SE,FT,Data Scientist,191765,US,In person,US,M
8392,2023,SE,FT,Data Scientist,134236,US,In person,US,M
8393,2023,SE,FT,Data Scientist,238000,CA,Fully remote,CA,M
8394,2023,SE,FT,Data Scientist,156000,CA,Fully remote,CA,M
8395,2023,SE,FT,Data Scientist,198800,US,In person,US,M
8396,2023,SE,FT,Data Scientist,90700,US,In person,US,M
8397,2023,MI,FT,BI Developer,154800,US,In person,US,M
8398,2023,MI,FT,BI Developer,76300,US,In person,US,M
8399,2023,MI,FT,Data Lead,130000,US,Fully remote,US,M
8400,2023,MI,FT,Data Lead,115000,US,Fully remote,US,M
8401,2023,SE,FT,Data Analyst,110000,US,In person,US,M
8402,2023,SE,FT,Data Analyst,70000,US,In person,US,M
8403,2023,MI,FT,Data Analyst,42107,DE,Hybrid,DE,M
8404,2023,MI,FT,Machine Learning Engineer,300000,US,In person,US,M
8405,2023,MI,FT,Machine Learning Engineer,200000,US,In person,US,M
8406,2023,SE,FT,Data Architect,155000,US,Fully remote,US,M
8407,2023,SE,FT,Data Architect,135000,US,Fully remote,US,M
8408,2023,MI,FT,Data Manager,115500,US,In person,US,M
8409,2023,MI,FT,Data Manager,73500,US,In person,US,M
8410,2023,SE,FT,Data Scientist,179000,US,In person,US,M
8411,2023,SE,FT,Data Scientist,109000,US,In person,US,M
8412,2023,SE,FT,Data Scientist,180000,US,In person,US,M
8413,2023,SE,FT,Data Scientist,140000,US,In person,US,M
8414,2023,SE,FT,Machine Learning Infrastructure Engineer,221000,US,In person,US,M
8415,2023,SE,FT,Machine Learning Infrastructure Engineer,180000,US,In person,US,M
8416,2023,SE,FT,Applied Scientist,222200,US,In person,US,L
8417,2023,SE,FT,Applied Scientist,136000,US,In person,US,L
8418,2023,SE,FT,Machine Learning Engineer,275000,US,In person,US,M
8419,2023,SE,FT,Machine Learning Engineer,170000,US,In person,US,M
8420,2023,SE,FT,Data Scientist,233300,US,In person,US,M
8421,2023,SE,FT,Data Scientist,155500,US,In person,US,M
8422,2023,MI,FT,Applied Scientist,222200,US,In person,US,L
8423,2023,MI,FT,Applied Scientist,136000,US,In person,US,L
8424,2023,SE,FT,Data Architect,193000,US,Fully remote,US,M
8425,2023,SE,FT,Data Architect,110000,US,Fully remote,US,M
8427,2023,SE,FT,Research Engineer,180000,US,In person,US,M
8428,2023,SE,FT,Applied Scientist,212800,US,In person,US,L
8429,2023,SE,FT,Applied Scientist,115100,US,In person,US,L
8430,2023,SE,FT,Machine Learning Engineer,238000,US,In person,US,M
8431,2023,SE,FT,Machine Learning Engineer,176000,US,In person,US,M
8432,2023,SE,FT,Data Analyst,117500,US,Fully remote,US,M
8433,2023,SE,FT,Data Analyst,86720,US,Fully remote,US,M
8434,2023,MI,FT,Data Analyst,167000,US,In person,US,M
8435,2023,MI,FT,Data Analyst,150000,US,In person,US,M
8436,2023,EX,FT,Data Analyst,90000,US,Fully remote,US,M
8437,2023,EX,FT,Data Analyst,70000,US,Fully remote,US,M
8438,2023,SE,FT,Data Scientist,212800,US,Fully remote,US,L
8439,2023,SE,FT,Data Scientist,111600,US,Fully remote,US,L
8441,2023,SE,FT,Data Architect,204000,US,Fully remote,US,M
8442,2023,SE,FT,BI Developer,135000,US,Fully remote,US,M
8443,2023,SE,FT,BI Developer,110000,US,Fully remote,US,M
8444,2023,SE,FT,Data Scientist,165000,US,In person,US,M
8445,2023,SE,FT,Data Scientist,116300,US,In person,US,M
8446,2023,SE,FT,Machine Learning Engineer,200000,US,Fully remote,US,M
8447,2023,SE,FT,Machine Learning Engineer,175000,US,Fully remote,US,M
8448,2023,SE,FT,Business Intelligence Engineer,185000,US,In person,US,L
8449,2023,SE,FT,Business Intelligence Engineer,79600,US,In person,US,L
8450,2023,SE,FT,Machine Learning Scientist,180514,US,Fully remote,US,M
8451,2023,SE,FT,Machine Learning Scientist,108308,US,Fully remote,US,M
8452,2023,SE,FT,Machine Learning Engineer,200000,US,Fully remote,US,M
8453,2023,SE,FT,Machine Learning Engineer,150000,US,Fully remote,US,M
8454,2023,SE,FT,Machine Learning Engineer,208450,US,In person,US,M
